source,target,time_chf_variablelabel,gissi_hf_variablelabel,time_chf_categorical,gissi_hf_categorical,time_chf_visits,gissi_hf_visits,,somop_id,tomop_id,scode,slabel,tcode,tlabel,category,mapping type,source_visit,target_visit,source_type,source_unit,source_data_type,target_type,target_unit,target_data_type,Expert 1,Expert 2
dosebbv3,f4_dmeto,dose betablocker expressed as % of target dose Visit3,Dose Metoprolol (mg) at 3 month follow up,,,month 3,Visit4/3months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv3,f4_dbisopro,dose betablocker expressed as % of target dose Visit3,Dose Bisoprolol (mg) at 3 month follow up,,,month 3,Visit4/3months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv3,f4_dateno,dose betablocker expressed as % of target dose Visit3,Dose Atenolol (mg) at 3 month follow up,,,month 3,Visit4/3months,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 3 months,follow-up 3 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv3,f4_dosaltbb,dose betablocker expressed as % of target dose Visit3,Dose Other beta blocker (mg) at 3 month follow up,,,month 3,Visit4/3months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv6,f5_dateno,dose betablocker expressed as % of target dose Visit6,Dose Atenolol (mg) at 6 month follow up,,,month 6,Visit5/6months,,21601665,1314002,atc:c07a,beta blocking agents,rxnorm:1202,atenolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv6,f5_dmeto,dose betablocker expressed as % of target dose Visit6,Dose Metoprolol (mg) at 6 month follow up,,,month 6,Visit5/6months,,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,metoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv6,f5_dcarve,dose betablocker expressed as % of target dose Visit6,Dose Carvedilol (mg) at 6 month follow up,,,month 6,Visit5/6months,,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,carvedilol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv6,f5_dosaltbb,dose betablocker expressed as % of target dose Visit6,Dose Other beta blocker (mg) at 6 month follow up,,,month 6,Visit5/6months,,21601665,21601665,atc:c07a,beta blocking agents,atc:c07a,beta blocking agents,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosebbv6,f5_dbisopro,dose betablocker expressed as % of target dose Visit6,Dose Bisoprolol (mg) at 6 month follow up,,,month 6,Visit5/6months,,21601665,1338005,atc:c07a,beta blocking agents,rxnorm:19484,bisoprolol,drug_exposure,semantic match,follow-up 6 months,follow-up 6 months,continuous_variable,percent,float,continuous_variable,milligram,float,1,1
dosefurobl,dfurosem,Dose Furosemide Baseline,Dose Furosemide (mg) at baseline,,,month 0/ baseline,Visit1/baseline,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,baseline time,baseline time,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosefurov1,f3_dfurosem,DoseFurosemide Visit1,Dose Furosemide (mg) at 1 month follow-up,,,month 1,Visit3/1month,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosefurov12,f6_dfurosem,DoseFurosemide Visit12,Dose Furosemide (mg) at 1 year follow up,,,month 12,Visit6/12months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosefurov18,f7_dfurosem,DoseFurosemide Visit18,Dose Furosemide (mg) at 18 month follow up,,,month 18,Visit7/18months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosefurov3,f4_dfurosem,DoseFurosemide Visit3,Dose Furosemide (mg) at 3 month follow up,,,month 3,Visit4/3months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosefurov6,f5_dfurosem,DoseFurosemide Visit6,Dose Furosemide (mg) at 6 month follow up,,,month 6,Visit5/6months,,956874,956874,rxnorm:4603,furosemide,rxnorm:4603,furosemide,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosespirobl,dspirono,Dose MRA in mg at Baseline,Dose Spironolactone (mg) at baseline,,,month 0/ baseline,Visit1/baseline,,970250,970250,rxnorm:9997,spironolactone,rxnorm:9997,spironolactone,drug_exposure,exact match,baseline time,baseline time,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosespirov1,f3_dspirono,Dose MRA in mg atVisit1,Dose Spironolactone (mg) at 1 month follow-up,,,month 1,Visit3/1month,,970250,970250,rxnorm:9997,spironolactone,rxnorm:9997,spironolactone,drug_exposure,exact match,follow-up 1 month,follow-up 1 month,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosespirov12,f6_dspirono,Dose MRA in mg atVisit12,Dose Spironolactone (mg) at 1 year follow up,,,month 12,Visit6/12months,,970250,970250,rxnorm:9997,spironolactone,rxnorm:9997,spironolactone,drug_exposure,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosespirov18,f7_dspirono,Dose MRA in mg atVisit18,Dose Spironolactone (mg) at 18 month follow up,,,month 18,Visit7/18months,,970250,970250,rxnorm:9997,spironolactone,rxnorm:9997,spironolactone,drug_exposure,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosespirov3,f4_dspirono,Dose MRA in mg atVisit3,Dose Spironolactone (mg) at 3 month follow up,,,month 3,Visit4/3months,,970250,970250,rxnorm:9997,spironolactone,rxnorm:9997,spironolactone,drug_exposure,exact match,follow-up 3 months,follow-up 3 months,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
dosespirov6,f5_dspirono,Dose MRA in mg atVisit6,Dose Spironolactone (mg) at 6 month follow up,,,month 6,Visit5/6months,,970250,970250,rxnorm:9997,spironolactone,rxnorm:9997,spironolactone,drug_exposure,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,milligram,int,continuous_variable,milligram,float,1,1
edema,edemperi,Peripheral edema at baseline,Peripheral edema at baseline,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg, 2 = no | 3 = ankle | 4 = knee | 5 = above,month 0/ baseline,Visit1/baseline,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,1,1
edema1,f3_edemperi,edema at visit1,Peripheral Edema at 1 month follow-up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 1,Visit3/1month,,4313204,4313204,snomed:423484008,grade of edema,nomed:423484008,grade of edema,measurement,cross domain approximate match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,multi_class_variable,,int,1,1
edema12,f6_edemperi,edema at Visit12,Peripheral Edema at 1 year follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 12,Visit6/12months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,multi_class_variable,,int,1,1
edema18,f7_edemperi,edema at Visit18,Peripheral Edema at 18 month follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 18,Visit7/18months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,multi_class_variable,,int,1,1
edema3,f4_edemperi,edema at visit3,Peripheral Edema at 3 month follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 3,Visit4/3months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,multi_class_variable,,int,1,1
edema6,f5_edemperi,edema at visit6,Peripheral Edema at 6 month follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 6,Visit5/6months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,multi_class_variable,,int,1,1
edemahist1,f3_edemperi,Max amount of Edema between BL baseline and Visit1,Peripheral Edema at 1 month follow-up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 1,Visit3/1month,,4313204,4313204,snomed:423484008,grade of edema,nomed:423484008,grade of edema,measurement,cross domain approximate match,follow-up 1 month,follow-up 1 month,multi_class_variable,,int,multi_class_variable,,int,1,1
edemahist12,f6_edemperi,Max amount of Edema between Visit6 and Visit12,Peripheral Edema at 1 year follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 12,Visit6/12months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 1 year,follow-up 1 year,multi_class_variable,,int,multi_class_variable,,int,1,1
edemahist18,f7_edemperi,Max amount of Edema between visit12 and Visit18,Peripheral Edema at 18 month follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 18,Visit7/18months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 18 months,follow-up 18 months,multi_class_variable,,int,multi_class_variable,,int,1,1
edemahist3,f4_edemperi,Max amount of Edema between visit1 and Visit3,Peripheral Edema at 3 month follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 3,Visit4/3months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 3 months,follow-up 3 months,multi_class_variable,,int,multi_class_variable,,int,1,1
edemahist6,f5_edemperi,Max amount of Edema between visit3 and Visit6,Peripheral Edema at 6 month follow up,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg,2 = no | 3 = only ankles | 4 = until knee | 5 = above,month 6,Visit5/6months,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,follow-up 6 months,follow-up 6 months,multi_class_variable,,int,multi_class_variable,,int,1,1
edemahistory,edemperi,amount of peripheral Edema in history,Peripheral edema at baseline,0= never|1= ankle level|2= less than half lower leg|3= more than half lower leg, 2 = no | 3 = ankle | 4 = knee | 5 = above,month 0/ baseline,Visit1/baseline,,4313204,4313204,snomed:423484008,grade of edema,snomed:423484008,grade of edema,measurement,exact match,baseline time,baseline time,multi_class_variable,,int,multi_class_variable,,int,1,1
ef,valfe,left ventricle ejection fraction calculated at baseline,Value of Left Ventricular Ejection Fraction (LVEF)(%),,,month 0/ baseline,Visit1/baseline,,4108582,4108582,snomed:250908004,left ventricular ejection fraction,snomed:250908004,left ventricular ejection fraction,measurement,exact match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,,int,1,1
egfr_cg_bl,egfr (derived),estimated glomerular filtration rate using CG formula at Baseline,,,,month 0/ baseline,,,37169169,37169169,snomed:1556501000000100,Estimated creatinine clearance calculated using actual body weight Cockcroft-Gault formula,snomed:1556501000000100,Estimated creatinine clearance calculated using actual body weight Cockcroft-Gault formula,measurement,derived match,baseline time,baseline time,continuous_variable,milliliter per minute per 1.73 square meter,float,,,,1,1
frequentie,f99_fc,frequency at baseline,Heart rate (bpm) at end of study,,,month 0/ baseline,Visit99/endofstudy,,3027018,3027018,loinc:8867-4,heart rate,loinc:8867-4,heart rate,measurement,exact match,end of study visit,end of study visit,continuous_variable,counts per minute,int,continuous_variable,counts per minute,float,1,1
frequentie_12,f6_fc,frequency at visit12,Heart rate (bpm) at 1 year follow up,,,month 12,Visit6/12months,,3027018,3027018,loinc:8867-4,heart rate,loinc:8867-4,heart rate,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,counts per minute,int,continuous_variable,counts per minute,float,1,1
frequentie_12,f6_fcecg,frequency at visit12,Heart rate (ECG) (bpm) at 1 year follow up,,,month 12,Visit6/12months,,3027018,3027018,loinc:8867-4,heart rate,loinc:8867-4,heart rate,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,counts per minute,int,continuous_variable,counts per minute,float,1,1
frequentie_18,f7_fcecg,frequency at visit18,Heart rate (ECG) (bpm) at 18 month follow up,,,month 18,Visit7/18months,,3027018,3027018,loinc:8867-4,heart rate,loinc:8867-4,heart rate,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,counts per minute,int,continuous_variable,counts per minute,float,1,1
gender,sesso,gender,Gender,1=male|2=female,1 = Male | 2= Female,month 0/ baseline,Visit1/baseline,,46235213,46235213,loinc:76689-9,sex assigned at birth,loinc:76689-9,sex assigned at birth,person,exact match,baseline time,baseline time,binary_class_variable,,int,binary_class_variable,,int,1,1
hb,emoglob,Hemoglobin at baseline g/dl,Hemoglobin (g/dL) at baseline,,,month 0/ baseline,Visit1/baseline,,3000963,3000963,loinc:718-7,hemoglobin [mass/volume] in blood,loinc:718-7,hemoglobin [mass/volume] in blood,measurement,exact match,baseline time,baseline time,continuous_variable,gram per deciliter,float,continuous_variable,gram per deciliter,float,1,1
hb12,f6_emoglob,Hb at visit12,Hemoglobin (g/dl) at 1 year follow up,,,month 12,Visit6/12months,,3000963,3000963,loinc:718-7,hemoglobin [mass/volume] in blood,loinc:718-7,hemoglobin [mass/volume] in blood,measurement,exact match,follow-up 1 year,follow-up 1 year,continuous_variable,gram per deciliter,float,continuous_variable,gram per deciliter,float,1,1
hb18,f7_emoglob,Hb at visit18,Hemoglobin (g/dl) at 18 month follow up,,,month 18,Visit7/18months,,3000963,3000963,loinc:718-7,hemoglobin [mass/volume] in blood,loinc:718-7,hemoglobin [mass/volume] in blood,measurement,exact match,follow-up 18 months,follow-up 18 months,continuous_variable,gram per deciliter,float,continuous_variable,gram per deciliter,float,1,1
hb6,f5_emoglob,Hb at visit6,Hemoglobin (g/dl) at 6 month follow up,,,month 6,Visit5/6months,,3000963,3000963,loinc:718-7,hemoglobin [mass/volume] in blood,loinc:718-7,hemoglobin [mass/volume] in blood,measurement,exact match,follow-up 6 months,follow-up 6 months,continuous_variable,gram per deciliter,float,continuous_variable,gram per deciliter,float,1,1
hba1c,hbglico,HbA1C at baseline,Glycated hemoglobin (%) at baseline,,,month 0/ baseline,Visit1/baseline,,42869630,3004410,loinc:71875-9,hemoglobin a1c/hemoglobin.total [pure mass fraction] in blood,loinc:4548-4,hemoglobin a1c/hemoglobin.total in blood,measurement,text match,baseline time,baseline time,continuous_variable,percent,float,continuous_variable,,float,1,1
