source,target,somop_id,tomop_id,scode,slabel,tcode,category,Harmonization Status
dosebbbl,dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbbl,meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv3,f4_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv3,f4_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj6,f5_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bbadj6,f5_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv12,f6_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv12,f6_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v6,f5_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v6,f5_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v12bb,f6_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
v12bb,f6_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v1,f3_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v1,f3_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv6,f5_meto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
dosebbv6,f5_dmeto,21601665,1307046,atc:c07a,beta blocking agents,rxnorm:6918,drug_exposure,approximate match
bb_at_v3,f4_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v3,f4_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadjbl,carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadjbl,dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v1bb,f3_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v1bb,f3_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v6bb,f5_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v6bb,f5_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj1,f3_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj1,f3_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v12,f6_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v12,f6_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj12,f6_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj12,f6_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv1,f3_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv1,f3_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_bl,carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_bl,dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
blbb,carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
blbb,dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v3bb,f4_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v3bb,f4_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v18bb,f7_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v18bb,f7_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj3,f4_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj3,f4_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv18,f7_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv18,f7_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v18,f7_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v18,f7_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbbl,carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbbl,dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv3,f4_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv3,f4_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj6,f5_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bbadj6,f5_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv12,f6_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv12,f6_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v6,f5_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v6,f5_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v12bb,f6_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
v12bb,f6_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v1,f3_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
bb_at_v1,f3_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv6,f5_carve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
dosebbv6,f5_dcarve,21601665,1346823,atc:c07a,beta blocking agents,rxnorm:20352,drug_exposure,approximate match
lvesvi_bl,volsis,3021550,21490771,loinc:18148-7,left ventricular end-systolic volume by us,loinc:75989-4,measurement,partial match
hyperthyreose,prediab,4142479,201820,snomed:34486009,hyperthyroidism,snomed:73211009,condition_occurrence,approximate match
lvedvi_bl,voldia,3036213,21490770,loinc:18026-5,left ventricular end-diastolic volume by us,loinc:75988-6,measurement,partial match
oak_v18,f7_antiaggr,21600961,3655005,atc:b01a,antithrombotic agents,snomed:840595002,drug_exposure,approximate match
oak_v6,f5_antiaggr,21600961,3655005,atc:b01a,antithrombotic agents,snomed:840595002,drug_exposure,approximate match
oak_v12,f6_antiaggr,21600961,3655005,atc:b01a,antithrombotic agents,snomed:840595002,drug_exposure,approximate match
oak_bl,antiaggr,21600961,3655005,atc:b01a,antithrombotic agents,snomed:840595002,drug_exposure,approximate match
oak_v3,f4_antiaggr,21600961,3655005,atc:b01a,antithrombotic agents,snomed:840595002,drug_exposure,approximate match
oak_v1,f3_antiaggr,21600961,3655005,atc:b01a,antithrombotic agents,snomed:840595002,drug_exposure,approximate match
oak_v18,f7_asa,21600961,1112807,atc:b01a,antithrombotic agents,rxnorm:1191,drug_exposure,approximate match
oak_v6,f5_asa,21600961,1112807,atc:b01a,antithrombotic agents,rxnorm:1191,drug_exposure,approximate match
oak_v12,f6_asa,21600961,1112807,atc:b01a,antithrombotic agents,rxnorm:1191,drug_exposure,approximate match
oak_bl,asa,21600961,1112807,atc:b01a,antithrombotic agents,rxnorm:1191,drug_exposure,approximate match
oak_v3,f4_asa,21600961,1112807,atc:b01a,antithrombotic agents,rxnorm:1191,drug_exposure,approximate match
oak_v1,f3_asa,21600961,1112807,atc:b01a,antithrombotic agents,rxnorm:1191,drug_exposure,approximate match
as,stenao,4189343,40560653,snomed:60573004,aortic valve stenosis,snomed:390722003,measurement,partial match
doseatiiv3,f4_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv3,f4_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj6,f5_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj6,f5_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v3atii,f4_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v3atii,f4_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv12,f6_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv12,f6_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj1,f3_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj1,f3_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
blatii,lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
blatii,dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v18atii,f7_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v18atii,f7_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v3,f4_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v3,f4_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_bl,lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_bl,dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj12,f6_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj12,f6_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadjbl,lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadjbl,dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v18,f7_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v18,f7_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v6,f5_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v6,f5_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v1atii,f3_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v1atii,f3_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v1,f3_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v1,f3_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v6atii,f5_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v6atii,f5_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv1,f3_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv1,f3_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj3,f4_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atiiadj3,f4_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v12,f6_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
atii_at_v12,f6_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv18,f7_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv18,f7_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiibl,lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiibl,dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv6,f5_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
doseatiiv6,f5_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v12atii,f6_lisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
v12atii,f6_dlisino,21601823,1308216,atc:c09ca,"""angiotensin ii receptor blockers (arbs), plain""",rxnorm:29046,drug_exposure,approximate match
nsar,fans,4039434,21603933,snomed:16403005,non-steroidal anti-inflammatory agent,atc:m01a,drug_exposure,approximate match
hist_mi,preang,4329847,321318,snomed:22298006,myocardial infarction,snomed:194828000,condition_occurrence,approximate match
other_mi,preang,4329847,321318,snomed:22298006,myocardial infarction,snomed:194828000,condition_occurrence,approximate match
ant_mi,preang,4329847,321318,snomed:22298006,myocardial infarction,snomed:194828000,condition_occurrence,approximate match
hist_mi,preima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
hist_mi,apreima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
hist_mi,mpreima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
other_mi,preima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
other_mi,apreima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
other_mi,mpreima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
ant_mi,preima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
ant_mi,apreima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
ant_mi,mpreima,4329847,312327,snomed:22298006,myocardial infarction,snomed:57054005,condition_occurrence,approximate match
cad,preiper,4187067,316866,snomed:414024009,disorder of coronary artery,snomed:38341003,condition_occurrence,approximate match
v3furo,f4_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
dosefurov12,f6_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
v12furo,f6_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
dosefurov3,f4_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
v1furo,f3_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
blfuro,altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
dosefurov6,f5_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
v18furo,f7_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
dosefurobl,altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
dosefurov18,f7_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
dosefurov1,f3_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
v6furo,f5_altdiu,956874,21601461,rxnorm:4603,furosemide,atc:c03,drug_exposure,approximate match
recurr_stroke,preictus,45881969,36210384,loinc:la12362-2,stroke (cva) or tia,loinc:la22099-8,condition_occurrence,approximate match
cancer01,predesne,1177235,4078300,loinc:la29578-4,history of cancer,snomed:275904003,condition_occurrence,partial match
cancer01,preneo,1177235,4078300,loinc:la29578-4,history of cancer,snomed:275904003,condition_occurrence,partial match
diuadj12,f6_furosemi,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj12,f6_dfurosem,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj6,f5_furosemi,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj6,f5_dfurosem,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadjbl,dfurosem,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadjbl,furosemi,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj3,f4_furosemi,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj3,f4_dfurosem,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj1,f3_dfurosem,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj1,f3_furosemi,21601461,956874,atc:c03,diuretics,rxnorm:4603,drug_exposure,approximate match
diuadj12,f6_dspirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj12,f6_spirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj6,f5_dspirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj6,f5_spirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadjbl,dspirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadjbl,spirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj3,f4_dspirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj3,f4_spirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj1,f3_dspirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj1,f3_spirono,21601461,970250,atc:c03,diuretics,rxnorm:9997,drug_exposure,approximate match
diuadj12,f6_tiazidi,21601461,3655254,atc:c03,diuretics,snomed:860766002,drug_exposure,approximate match
diuadj6,f5_tiazidi,21601461,3655254,atc:c03,diuretics,snomed:860766002,drug_exposure,approximate match
diuadjbl,tiazidi,21601461,3655254,atc:c03,diuretics,snomed:860766002,drug_exposure,approximate match
diuadj3,f4_tiazidi,21601461,3655254,atc:c03,diuretics,snomed:860766002,drug_exposure,approximate match
diuadj1,f3_tiazidi,21601461,3655254,atc:c03,diuretics,snomed:860766002,drug_exposure,approximate match
